TIMESTAMP,DSWRF_SFC_0000,DSWRF_SFC_0001,DSWRF_SFC_0002,DSWRF_SFC_0003,DSWRF_SFC_0004,DSWRF_SFC_0005,DSWRF_SFC_0006,DSWRF_SFC_0007,DSWRF_SFC_0008,DSWRF_SFC_0009,DSWRF_SFC_0010,DSWRF_SFC_0011,DSWRF_SFC_0012,DSWRF_SFC_0013,DSWRF_SFC_0014,DSWRF_SFC_0015,DSWRF_SFC_0016,DSWRF_SFC_0017,DSWRF_SFC_0018,DSWRF_SFC_0019,DSWRF_SFC_0020,DSWRF_SFC_0021,DSWRF_SFC_0022,DSWRF_SFC_0023,DSWRF_SFC_0024,TCC_EATM_0000,TCC_EATM_0001,TCC_EATM_0002,TCC_EATM_0003,TCC_EATM_0004,TCC_EATM_0005,TCC_EATM_0006,TCC_EATM_0007,TCC_EATM_0008,TCC_EATM_0009,TCC_EATM_0010,TCC_EATM_0011,TCC_EATM_0012,TCC_EATM_0013,TCC_EATM_0014,TCC_EATM_0015,TCC_EATM_0016,TCC_EATM_0017,TCC_EATM_0018,TCC_EATM_0019,TCC_EATM_0020,TCC_EATM_0021,TCC_EATM_0022,TCC_EATM_0023,TCC_EATM_0024,VIS_SFC_0000,VIS_SFC_0001,VIS_SFC_0002,VIS_SFC_0003,VIS_SFC_0004,VIS_SFC_0005,VIS_SFC_0006,VIS_SFC_0007,VIS_SFC_0008,VIS_SFC_0009,VIS_SFC_0010,VIS_SFC_0011,VIS_SFC_0012,VIS_SFC_0013,VIS_SFC_0014,VIS_SFC_0015,VIS_SFC_0016,VIS_SFC_0017,VIS_SFC_0018,VIS_SFC_0019,VIS_SFC_0020,VIS_SFC_0021,VIS_SFC_0022,VIS_SFC_0023,VIS_SFC_0024,time_of_day_cos,time_of_day_sin,time_of_year_cos,time_of_year_sin,SOLARRADIATION_0003
'2018-04-07 18:00:00+00:00',156.05835,145.649139,80.788788,138.003372,116,38,0,0,0,0,0,0,0,0,0,0,0,0,17.700001,63.400002,128,206,234,343.754089,364.427917,100,100,100,100,100,100,31,48,59,92,82,85,93,68,61,69,97,97,100,100,100,100,100,100,100,19000,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-0,-1,-0.296713,0.954967,329.1
'2018-04-08 00:00:00+00:00',0,0,0,0,0,0,0,0,0,0,0,0,25.700001,116,201,240,202,197.629532,225.394333,298.151306,584.031311,295.041718,158,35,0,75,76,82,100,100,100,100,79,65,68,97,100,100,100,100,100,100,100,100,100,79,100,88,95,78,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,-0,-0.30082,0.953681,1.35
'2018-04-08 06:00:00+00:00',0,0,0,0,0,0,17.200001,70.099998,122,158,241.172348,484.156097,386.256867,334.268005,244,177.2453,106,25,0,0,0,0,0,0,0,100,100,100,100,100,93,100,100,100,100,100,100,100,100,100,100,100,100,100,59,88,32,34,93,100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,1,-0.304921,0.952378,0
'2018-04-08 12:00:00+00:00',48.799999,101.300003,201,225,200.044281,204.355637,206.205429,263.064148,510.008087,379.257538,267,91,0,0,0,0,0,0,0,0,0,0,0,0,8,100,100,100,100,100,100,100,100,100,71,82,54,41,41,49,100,100,100,100,100,100,100,100,100,100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,22100,17300,10900,12900,20300,20100,24100,22800,-1,-0,-0.309017,0.951057,352.6
'2018-04-08 18:00:00+00:00',315,380.56781,356,263,242,127,0,0,0,0,0,0,0,0,0,0,0,0,8.1,27.9,59,72,132,329.038391,159.752975,100,100,96,75,65,34,37,34,35,52,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,23400,23000,23500,17200,16000,12200,18400,21300,23400,12200,24100,18000,-0,-1,-0.313107,0.949718,693
'2018-04-09 00:00:00+00:00',0,0,0,0,0,0,0,0,0,0,0,0,13,42.299999,72,163,160.476593,224.049362,502.217011,560.674377,465.485504,328.013153,129,67,0,0,0,3,84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,83,83,77,94,100,97,24100,24100,24100,24100,24100,24100,24100,24100,21700,17300,13500,15800,23800,23800,21800,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,-0,-0.317191,0.948362,1.22
'2018-04-09 06:00:00+00:00',0,0,0,0,0,0,8.2,31.300001,56,128,148.406601,180.541672,297.740509,370.729553,312.07843,219.067993,92,30,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,87,85,86,86,100,100,100,100,100,99,82,51,16300,12400,9500,9900,12500,10600,20000,21900,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,1,-0.32127,0.946988,1.29
'2018-04-09 12:00:00+00:00',22.6,37.100002,38,86,126.164764,173.568192,308.304565,307.29303,621.288696,389.637512,73.692261,76,0,0,0,0,0,0,0,0,0,0,0,0,37,100,100,100,100,100,100,100,99,82,62,99,78,78,82,97,73,62,61,48,32,70,53,67,83,97,8800,24100,20900,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,8300,700,0,-1,0,-0.325342,0.945596,132.3
'2018-04-09 18:00:00+00:00',419.111572,287.220734,239.760498,203.273926,246,35,0,0,0,0,0,0,0,0,0,0,0,0,23.1,37.100002,106,256,812.080322,949.141052,977.388367,100,100,100,97,84,88,97,10,42,66,56,28,93,88,60,99,73,46,69,94,97,80,47,24,16,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,22700,24100,18600,18300,24100,24100,24100,24100,24100,24100,-0,-1,-0.329408,0.944188,230.2
'2018-04-10 00:00:00+00:00',0,0,0,0,0,0,0,0,0,0,0,0,43,122.900002,275,722,874.499268,407.120361,849.124939,906.539795,787.381653,581.142944,398,169,1,47,5,6,73,31,46,48,64,97,100,100,100,100,100,80,15,31,70,37,18,31,13,3,0,4,24100,24100,24100,24100,24100,24100,24100,300,0,0,0,0,0,100,16000,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,0,-0.333469,0.942761,0.96
'2018-04-10 06:00:00+00:00',0,0,0,0,0,0,30.9,49.600002,61,260,796.438232,875,966,912,758.116638,370.658173,239.009964,136,1,0,0,0,0,0,0,73,100,100,100,100,100,100,97,98,70,62,67,17,11,24,38,50,50,55,38,31,0,0,0,0,24100,24100,23500,23500,22400,21800,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,1,-0.337523,0.941317,1.33
'2018-04-10 12:00:00+00:00',48.799999,149.100006,114,338,706.135254,918,775.5,617.245178,597.109497,561,255.476288,79,0,0,0,0,0,0,0,0,0,0,0,0,125.800003,68,83,100,92,50,78,85,100,62,52,60,84,84,49,20,0,0,0,0,0,0,0,0,0,0,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-1,0,-0.341571,0.939856,544.8
'2018-04-10 18:00:00+00:00',812.518005,649.673035,515.17865,231,172.490112,134,1,0,0,0,0,0,0,0,0,0,0,0,126.099998,357.399994,583,774,914,990.115418,997.482422,51,78,67,89,61,44,18,19,29,21,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-0,-1,-0.345612,0.938377,687.5
'2018-04-11 00:00:00+00:00',0,0,0,0,0,0,0,0,0,0,0,0,127.400002,359,585,778,917,993,999.811707,936.828613,808.421814,626.006043,409,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,-0,-0.349647,0.936881,1.32
'2018-04-11 06:00:00+00:00',0,0,0,0,0,0,127.5,358,584,776,915.505127,992.056641,997.922974,934.117004,806.02887,624.634644,407.828247,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-0,1,-0.353676,0.935368,0
'2018-04-11 12:00:00+00:00',190.5,359.5,585,774,911,987.036377,994.439148,931.093811,803.694275,621.047546,405,172,1,0,0,0,0,0,0,0,0,0,0,0,125.900002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-1,-0,-0.357698,0.933837,721.1
'2018-04-11 18:00:00+00:00',983.113037,932,805.024658,623,407.030548,173,1,0,0,0,0,0,0,0,0,0,0,0,127.700005,353.899994,575,763,899.266113,974.023926,981.408752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-0,-1,-0.361714,0.932289,549.7
'2018-04-12 00:00:00+00:00',0,0,0,0,0,0,0,0,0,0,0,0,127.5,353.300018,575,763,898,974.549683,982.250916,920.277405,795,616.047913,403,172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,-0,-0.365723,0.930724,1.35
'2018-04-12 06:00:00+00:00',0,0,0,0,0,0,125.900002,352.899994,575,763,900.429321,975.435059,982.535339,920.1698,795.460327,616.405334,403.015381,173,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,1,-0.369725,0.929141,0
'2018-04-12 12:00:00+00:00',188,353.300018,574,762,899,975.38385,983.665894,922.05304,796.814087,617.821228,403.158783,173,2,0,0,0,0,0,0,0,0,0,0,0,122.900002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,15,13,17,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-1,0,-0.37372,0.927542,711.3
'2018-04-12 18:00:00+00:00',974,923.796753,799.080383,619.495483,406.029785,174,2,0,0,0,0,0,0,0,0,0,0,0,126.599998,345.5,563,757,859.675293,939.79126,950.020142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,5,7,10,17,9,19,33,26,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,-1,-0.377708,0.925925,612
'2018-04-13 00:00:00+00:00',0,0,0,0,0,0,0,0,0,0,0,0,129.300003,350.100006,570,758,609.00946,406.910644,858.771484,806.330261,433.310089,499.503845,370.052429,151,3,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,4,56,88,58,60,95,29,3,5,14,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,-0,-0.381689,0.924291,0
'2018-04-13 06:00:00+00:00',0,0,0,0,0,0,45.799999,76.900002,109,154,238.061462,721.764648,976.375854,911.011658,623.410767,518.581055,127.539726,108,3,0,0,0,0,0,0,0,0,0,0,6,70,100,100,100,100,100,98,26,10,36,54,66,73,48,64,90,80,68,59,46,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,1,-0.385663,0.92264,0.36
'2018-04-13 12:00:00+00:00',189.199997,352.700012,572,756,890.171204,944.468872,918.922974,899.042847,762.579285,579.17688,376.889587,163,2,0,0,0,0,0,0,0,0,0,0,0,127.900002,0,0,0,0,0,0,40,48,16,46,44,46,37,66,51,28,58,75,55,14,0,31,8,0,0,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-1,0,-0.38963,0.920971,652.2
'2018-04-13 18:00:00+00:00',929.328979,871.863953,773.45581,556.345215,260.386902,69,1,0,0,0,0,0,0,0,0,0,0,0,110.400002,158.800003,447,347,833.109741,941.680237,929.250427,14,23,6,20,66,64,78,97,70,25,37,20,33,25,26,42,41,51,56,87,92,50,27,18,20,24101.24023,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-0,-1,-0.39359,0.919286,662.7
'2018-04-14 00:00:00+00:00',0,0,0,0,0,0,0,0,0,0,0,0,110.099998,284,490,695,863.190918,951.501404,960.356873,873,734.014221,592.812256,340.924072,121,3,42,32,26,19,14,0,0,16,8,2,4,32,19,38,44,55,35,13,7,78,8,23,61,93,100,24101.11133,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,-0,-0.397543,0.917584,0
'2018-04-14 06:00:00+00:00',0,0,0,0,0,0,97.400002,313.600006,494,735,877,952.056641,956.704834,893.406555,735.249878,557,346,164,3,0,0,0,0,0,0,0,0,10,54,73,27,55,61,27,25,13,0,0,22,12,23,30,16,77,95,100,100,58,44,46,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-0,1,-0.401488,0.915864,0
'2018-04-14 12:00:00+00:00',115.400002,347.300018,530,502,876,911,913.67511,251.229614,752,600,254.025238,110,3,0,0,0,0,0,0,0,0,0,0,0,4.9,51,41,42,56,21,94,60,84,38,3,100,100,51,12,24,27,91,2,29,100,98,100,100,100,100,18300,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,4400,-1,0,-0.405426,0.914128,665
'2018-04-14 18:00:00+00:00',941.11206,891.087585,754,508.143585,295.496216,96,2,0,0,0,0,0,0,0,0,0,0,0,29.700001,9.1,32,22,30.052536,124.90773,150.378998,0,0,22,72,100,100,100,99,100,74,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,20300,4400,4300,3000,2600,16700,24100,-0,-1,-0.409356,0.912375,402.5
'2018-04-15 00:00:00+00:00',0,0,0,0,0,0,0,0,0,0,0,0,18.200001,8.8,11,23,45.067165,37.032104,117.47966,41.038185,421.398804,452.927948,237.036194,71,2,90,100,100,51,48,97,100,92,93,100,100,100,100,100,100,100,100,100,100,100,89,52,74,90,81,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,18600,24100,3200,2500,3400,3700,2300,23600,8900,24100,24100,24100,24100,24100,1,-0,-0.413279,0.910605,0
